,employee_id,cidade,cargo,lider_id,turno,salario_base,data_admissao,data_demissao,motivo_saida,faixa_preta_certificado,data_certificacao,nota_desempenho,faltas_trim,tempo_de_casa_meses
3488,E103488,Campinas,organizador_patio,L051,tarde," R$ 2.389,00 ",2024-01-16,2024-07-31,pedido,False,,"2,93",2,6
3489,E103489,Recife,consultor_tecnico,L014,tarde," R$ 3.581,00 ",2023-07-08,,Desconhecido,False,,"1,93",3,23
3490,E103490,Maceió,mecanico,L021,manha," R$ 2.807,00 ",2024-02-20,,Desconhecido,True,2025-02-09,"3,61",1,16
3491,E103491,Belém,front_atendimento,L014,manha," R$ 2.136,00 ",2023-10-23,2024-03-31,justa_causa,False,,"2,78",1,5
3492,E103492,Florianópolis,front_atendimento,L017,tarde," R$ 2.080,00 ",2023-12-25,2025-01-31,outros,False,,"3,98",1,13
3493,E103493,São Luís,lider_geral,L044,manha," R$ 8.855,00 ",2024-02-15,2024-06-30,pedido,False,,"4,3",2,4
3494,E103494,Brasília,mecanico,L032,manha," R$ 3.331,00 ",2023-07-02,2024-01-31,pedido,True,2025-02-19,"3,56",2,6
3495,E103495,Belém,mecanico,L015,tarde," R$ 3.298,00 ",2024-02-20,2024-09-30,desempenho,False,,"3,31",1,7
3496,E103496,Vitória,front_atendimento,L043,tarde," R$ 2.427,00 ",2023-09-09,2024-02-29,desempenho,False,,"3,74",3,5
3497,E103497,Maceió,front_atendimento,L001,manha," R$ 2.340,00 ",2024-05-03,,Desconhecido,False,,"3,91",2,13
3498,E103498,Ribeirão Preto,lider_area,L045,manha," R$ 6.232,00 ",2023-11-04,,Desconhecido,False,,"4,07",2,19
3499,E103499,Recife,mecanico,L001,manha," R$ 3.631,00 ",2024-05-23,2024-12-31,pedido,False,,5,0,7
3500,E103500,Recife,soldador,L059,manha," R$ 3.285,00 ",2023-11-04,,Desconhecido,False,,"3,24",1,19
3501,E103501,Goiânia,organizador_patio,L019,tarde," R$ 2.362,00 ",2023-09-01,,Desconhecido,False,,3,2,21
3502,E103502,Belo Horizonte,mecanico,L041,manha," R$ 3.315,00 ",2024-05-07,,Desconhecido,False,,"3,49",3,13
3503,E103503,Belo Horizonte,organizador_patio,L024,manha," R$ 2.353,00 ",2024-05-15,,Desconhecido,False,,"2,19",1,13
3504,E103504,Recife,consultor_tecnico,L016,tarde," R$ 3.075,00 ",2023-08-30,2024-02-29,pedido,False,,"3,46",3,6
3505,E103505,Vitória,front_atendimento,L038,manha," R$ 2.175,00 ",2023-07-25,,Desconhecido,False,,"3,19",2,23
3506,E103506,Campinas,estoquista,L038,tarde," R$ 2.444,00 ",2023-11-30,2024-01-31,justa_causa,False,,"3,98",3,2
3507,E103507,Fortaleza,lider_area,L054,tarde," R$ 5.496,00 ",2024-04-29,,Desconhecido,False,,"4,15",1,14
3508,E103508,Florianópolis,mecanico,L042,noite," R$ 3.553,00 ",2024-02-09,,Desconhecido,False,,"4,32",2,16
3509,E103509,Brasília,front_atendimento,L046,manha," R$ 2.217,00 ",2024-01-02,,Desconhecido,False,,"3,37",2,17
3510,E103510,Uberlândia,lider_area,L028,manha," R$ 5.506,00 ",2024-04-22,2024-04-30,desempenho,False,,"3,54",2,0
3511,E103511,Goiânia,mecanico,L053,manha," R$ 3.354,00 ",2023-11-22,,Desconhecido,False,,"3,82",3,19
3512,E103512,Manaus,organizador_patio,L026,manha," R$ 2.367,00 ",2023-09-09,,Desconhecido,False,,"2,35",2,21
3513,E103513,Maceió,estoquista,L048,manha," R$ 2.501,00 ",2023-09-18,2024-06-30,pedido,False,,"3,02",3,9
3514,E103514,Florianópolis,mecanico,L017,tarde," R$ 3.137,00 ",2024-04-06,,Desconhecido,False,,"3,09",3,14
3515,E103515,Recife,consultor_tecnico,L046,manha," R$ 3.101,00 ",2024-02-05,,Desconhecido,False,,"3,09",2,16
3516,E103516,Salvador,lider_area,L012,tarde," R$ 5.521,00 ",2024-04-22,2024-05-31,pedido,False,,"3,3",0,1
3517,E103517,Brasília,mecanico,L021,tarde," R$ 3.306,00 ",2024-04-17,2024-06-30,desempenho,False,,"3,93",2,2
3518,E103518,Belém,motorista_campo,L032,tarde," R$ 2.936,00 ",2023-09-16,2025-03-31,pedido,False,,"3,81",3,18
3519,E103519,Rio de Janeiro,consultor_tecnico,L052,manha," R$ 3.439,00 ",2023-11-30,2024-09-30,transferencia,False,,"3,39",3,10
3520,E103520,Porto Alegre,lider_area,L016,tarde," R$ 5.879,00 ",2024-05-05,,Desconhecido,False,,"4,09",1,13
3521,E103521,Manaus,mecanico,L049,tarde," R$ 3.476,00 ",2024-03-12,,Desconhecido,True,2025-03-30,"2,82",6,15
3522,E103522,Curitiba,soldador,L050,noite," R$ 3.228,00 ",2024-03-09,,Desconhecido,False,,"2,64",2,15
3523,E103523,Curitiba,lider_area,L017,tarde," R$ 5.427,00 ",2023-07-15,,Desconhecido,False,,"2,92",3,23
3524,E103524,Belo Horizonte,mecanico,L010,tarde," R$ 2.930,00 ",2024-02-08,2024-03-31,transferencia,False,,"2,41",3,1
3525,E103525,Curitiba,lider_geral,L020,manha," R$ 9.488,00 ",2024-05-27,,Desconhecido,False,,"3,28",0,13
3526,E103526,Porto Alegre,mecanico,L001,tarde," R$ 3.334,00 ",2024-05-19,2024-03-31,pedido,False,,"3,79",1,0
3527,E103527,Manaus,mecanico,L015,manha," R$ 3.199,00 ",2024-04-11,,Desconhecido,False,,"3,54",2,14
3528,E103528,Maceió,front_atendimento,L023,manha," R$ 2.257,00 ",2024-04-23,,Desconhecido,False,,"3,13",3,14
3529,E103529,Vitória,mecanico,L048,tarde," R$ 3.000,00 ",2023-12-04,,Desconhecido,False,,"3,5",3,18
3530,E103530,Belém,front_atendimento,L003,tarde," R$ 2.271,00 ",2023-09-03,,Desconhecido,False,,"3,97",2,21
3531,E103531,Natal,soldador,L045,manha," R$ 3.079,00 ",2024-03-09,2024-12-31,desempenho,False,,"3,85",3,9
3532,E103532,São Paulo,front_atendimento,L060,tarde," R$ 2.295,00 ",2023-11-02,2025-04-30,pedido,False,,"3,51",1,17
3533,E103533,São Luís,consultor_tecnico,L031,manha," R$ 3.569,00 ",2023-10-12,,Desconhecido,False,,"2,92",3,20
3534,E103534,Campinas,organizador_patio,L034,tarde," R$ 2.302,00 ",2023-09-27,,Desconhecido,False,,"3,51",3,21
3535,E103535,Recife,consultor_tecnico,L045,manha," R$ 3.060,00 ",2023-10-21,2024-05-31,outros,False,,"2,05",1,7
3536,E103536,Florianópolis,soldador,L038,manha," R$ 3.295,00 ",2024-04-27,,Desconhecido,False,,"4,2",5,14
3537,E103537,Ribeirão Preto,lider_area,L009,manha," R$ 5.992,00 ",2023-12-09,,Desconhecido,False,,"3,71",3,18
3538,E103538,Belo Horizonte,organizador_patio,L001,noite," R$ 2.192,00 ",2024-03-15,2024-07-31,desempenho,False,,5,3,4
3539,E103539,Belém,front_atendimento,L004,manha," R$ 2.470,00 ",2024-05-22,2024-08-31,pedido,False,,"3,46",3,3
3540,E103540,Goiânia,mecanico,L018,tarde," R$ 3.599,00 ",2024-05-09,,Desconhecido,False,,"1,37",3,13
3541,E103541,Goiânia,motorista_campo,L027,manha," R$ 3.023,00 ",2024-05-17,,Desconhecido,False,,"3,72",1,13
3542,E103542,Manaus,mecanico,L036,tarde," R$ 3.104,00 ",2023-10-22,2024-02-29,pedido,False,,"4,5",1,4
3543,E103543,Belo Horizonte,mecanico,L022,manha," R$ 3.064,00 ",2023-07-22,2024-01-31,pedido,False,,"2,65",1,6
3544,E103544,Fortaleza,mecanico,L033,manha," R$ 3.372,00 ",2024-06-13,2025-03-31,pedido,False,,"3,89",6,9
3545,E103545,São Paulo,estoquista,L030,tarde," R$ 2.507,00 ",2024-01-10,2025-02-28,pedido,False,,"3,85",1,13
3546,E103546,Maceió,organizador_patio,L048,tarde," R$ 2.470,00 ",2023-12-28,,Desconhecido,False,,"3,09",3,18
3547,E103547,Manaus,front_atendimento,L040,tarde," R$ 2.206,00 ",2024-03-21,2024-11-30,transferencia,False,,"2,7",2,8
3548,E103548,Brasília,mecanico,L039,tarde," R$ 2.973,00 ",2024-04-27,2024-02-29,pedido,True,2025-02-03,"3,06",2,0
3549,E103549,Vitória,front_atendimento,L008,manha," R$ 2.377,00 ",2024-03-07,,Desconhecido,False,,"2,95",2,15
3550,E103550,Vitória,motorista_campo,L015,tarde," R$ 2.966,00 ",2023-11-11,2025-01-31,transferencia,False,,"3,26",0,14
3551,E103551,Fortaleza,motorista_campo,L036,tarde," R$ 3.173,00 ",2024-05-17,,Desconhecido,False,,"3,7",3,13
3552,E103552,Belém,lider_area,L042,manha," R$ 5.937,00 ",2023-12-09,,Desconhecido,False,,"3,67",1,18
3553,E103553,Brasília,front_atendimento,L001,manha," R$ 2.333,00 ",2023-10-14,,Desconhecido,False,,"2,01",3,20
3554,E103554,São Paulo,consultor_tecnico,L016,noite," R$ 3.600,00 ",2023-11-27,,Desconhecido,False,,"2,89",2,19
3555,E103555,Belém,consultor_tecnico,L049,tarde," R$ 3.616,00 ",2024-06-09,,Desconhecido,False,,"3,12",1,12
3556,E103556,Belo Horizonte,mecanico,L024,tarde," R$ 3.194,00 ",2024-04-26,,Desconhecido,False,,"1,78",1,14
3557,E103557,Rio de Janeiro,lider_geral,L022,tarde," R$ 8.152,00 ",2024-02-25,,Desconhecido,False,,"3,73",1,16
3558,E103558,Manaus,mecanico,L037,tarde," R$ 3.420,00 ",2024-01-28,,Desconhecido,True,2025-02-28,"2,72",4,17
3559,E103559,Belo Horizonte,lider_geral,L052,manha," R$ 8.368,00 ",2023-12-28,,Desconhecido,False,,"3,11",3,18
3560,E103560,Belém,organizador_patio,L018,noite," R$ 2.293,00 ",2023-12-10,,Desconhecido,False,,"3,98",1,18
3561,E103561,Belém,mecanico,L054,manha," R$ 3.537,00 ",2023-08-21,2024-03-31,desempenho,True,2025-01-27,"3,7",1,7
3562,E103562,São Paulo,motorista_campo,L036,manha," R$ 3.325,00 ",2024-04-23,2024-10-31,desempenho,False,,"3,96",2,6
3563,E103563,Recife,motorista_campo,L026,manha," R$ 3.053,00 ",2023-08-03,,Desconhecido,False,,"2,5",2,22
3564,E103564,Natal,soldador,L034,manha," R$ 3.267,00 ",2024-04-05,2024-01-31,desempenho,False,,"3,95",1,0
3565,E103565,Ribeirão Preto,mecanico,L013,manha," R$ 3.297,00 ",2024-06-02,2024-05-31,pedido,False,,"2,79",1,0
3566,E103566,Campinas,front_atendimento,L005,tarde," R$ 2.375,00 ",2024-05-04,2025-02-28,desempenho,False,,"1,97",1,9
3567,E103567,Goiânia,soldador,L054,manha," R$ 3.341,00 ",2024-05-15,,Desconhecido,False,,"2,44",3,13
3568,E103568,Campinas,organizador_patio,L041,manha," R$ 2.149,00 ",2023-09-06,2024-01-31,pedido,False,,"3,74",3,4
3569,E103569,Manaus,lider_area,L011,manha," R$ 5.363,00 ",2024-05-05,,Desconhecido,False,,"3,34",2,13
3570,E103570,Belo Horizonte,front_atendimento,L053,manha," R$ 2.351,00 ",2023-09-29,,Desconhecido,False,,"2,98",3,21
3571,E103571,Rio de Janeiro,front_atendimento,L013,noite," R$ 2.340,00 ",2023-10-04,2024-04-30,outros,False,,"3,14",1,6
3572,E103572,Uberlândia,front_atendimento,L023,tarde," R$ 2.221,00 ",2023-12-06,2024-01-31,pedido,False,,"3,13",1,1
3573,E103573,Uberlândia,mecanico,L009,manha," R$ 3.064,00 ",2023-07-27,,Desconhecido,True,2025-03-04,"3,54",1,23
3574,E103574,Rio de Janeiro,motorista_campo,L024,tarde," R$ 2.958,00 ",2023-09-03,,Desconhecido,False,,"4,21",3,21
3575,E103575,Natal,organizador_patio,L034,noite," R$ 2.288,00 ",2024-03-31,2024-03-31,outros,False,,"3,43",1,0
3576,E103576,Vitória,lider_area,L028,manha," R$ 5.165,00 ",2023-08-22,2024-04-30,desempenho,False,,5,3,8
3577,E103577,São Luís,front_atendimento,L048,manha," R$ 2.197,00 ",2023-12-16,2025-02-28,outros,False,,"3,9",0,14
3578,E103578,Campinas,lider_area,L021,manha," R$ 5.530,00 ",2024-04-10,2025-04-30,pedido,False,,"3,49",2,12
3579,E103579,São Paulo,soldador,L020,manha," R$ 2.881,00 ",2023-12-06,,Desconhecido,False,,"4,72",3,18
3580,E103580,Rio de Janeiro,mecanico,L046,noite," R$ 2.989,00 ",2024-05-20,2024-12-31,pedido,False,,"3,99",3,7
3581,E103581,Belém,organizador_patio,L009,manha," R$ 2.269,00 ",2024-03-07,2024-12-31,desempenho,False,,"2,65",1,9
3582,E103582,Uberlândia,organizador_patio,L016,manha," R$ 2.312,00 ",2023-09-01,2024-10-31,pedido,False,,"2,8",3,13
3583,E103583,Belém,lider_geral,L018,tarde," R$ 8.348,00 ",2024-06-02,,Desconhecido,False,,"4,13",3,12
3584,E103584,Rio de Janeiro,soldador,L023,manha," R$ 3.280,00 ",2024-01-13,2024-04-30,transferencia,False,,"2,57",4,3
3585,E103585,Uberlândia,estoquista,L041,tarde," R$ 2.212,00 ",2024-03-30,,Desconhecido,False,,"3,8",2,15
3586,E103586,Recife,mecanico,L059,tarde," R$ 3.422,00 ",2024-02-11,,Desconhecido,False,,"4,41",2,16
3587,E103587,Curitiba,front_atendimento,L033,manha," R$ 2.357,00 ",2023-09-20,2024-03-31,desempenho,False,,"3,43",1,6
3588,E103588,Belém,mecanico,L032,manha," R$ 3.491,00 ",2023-08-02,,Desconhecido,False,,"2,23",3,22
3589,E103589,Salvador,front_atendimento,L010,manha," R$ 2.285,00 ",2023-11-15,2025-06-30,pedido,False,,"3,33",2,19
3590,E103590,Vitória,mecanico,L011,tarde," R$ 3.550,00 ",2023-10-20,,Desconhecido,False,,"3,01",2,20
3591,E103591,Belém,consultor_tecnico,L042,tarde," R$ 3.402,00 ",2024-05-19,2024-05-31,pedido,False,,"3,66",5,0
3592,E103592,Campinas,estoquista,L029,manha," R$ 2.609,00 ",2023-10-28,,Desconhecido,False,,"4,29",2,20
3593,E103593,Uberlândia,front_atendimento,L027,manha," R$ 2.133,00 ",2024-05-06,2024-02-29,transferencia,False,,"3,8",2,0
3594,E103594,Belém,lider_area,L039,manha," R$ 6.142,00 ",2024-03-23,2024-06-30,pedido,False,,"3,53",2,3
3595,E103595,Uberlândia,front_atendimento,L020,manha," R$ 2.286,00 ",2024-01-12,,Desconhecido,False,,"3,47",1,17
3596,E103596,Natal,mecanico,L009,tarde," R$ 3.110,00 ",2024-06-10,,Desconhecido,False,,4,2,12
3597,E103597,Goiânia,mecanico,L008,manha," R$ 3.265,00 ",2023-12-19,,Desconhecido,False,,"2,73",4,18
3598,E103598,Goiânia,consultor_tecnico,L051,tarde," R$ 3.464,00 ",2023-09-15,,Desconhecido,False,,"3,5",3,21
3599,E103599,São Paulo,front_atendimento,L055,manha," R$ 2.249,00 ",2023-08-16,,Desconhecido,False,,"3,25",4,22
3600,E103600,Recife,front_atendimento,L042,tarde," R$ 2.312,00 ",2024-01-08,,Desconhecido,False,,"3,98",1,17
3601,E103601,Campinas,consultor_tecnico,L040,tarde," R$ 3.214,00 ",2023-08-13,,Desconhecido,False,,"2,81",0,22
3602,E103602,São Paulo,consultor_tecnico,L024,manha," R$ 3.080,00 ",2023-08-16,,Desconhecido,False,,"4,14",0,22
3603,E103603,Brasília,front_atendimento,L040,tarde," R$ 2.495,00 ",2024-01-16,2024-03-31,desempenho,False,,"3,09",6,2
3604,E103604,Ribeirão Preto,mecanico,L055,manha," R$ 3.319,00 ",2023-09-09,2025-02-28,pedido,False,,"2,81",3,17
3605,E103605,Curitiba,front_atendimento,L044,noite," R$ 2.282,00 ",2023-11-29,,Desconhecido,False,,"3,26",3,19
3606,E103606,São Luís,organizador_patio,L053,manha," R$ 2.384,00 ",2024-06-20,,Desconhecido,False,,"3,94",1,12
3607,E103607,São Luís,front_atendimento,L049,manha," R$ 2.232,00 ",2024-03-31,,Desconhecido,False,,"4,43",3,15
3608,E103608,Manaus,lider_area,L042,noite," R$ 5.418,00 ",2023-11-12,,Desconhecido,False,,"4,1",2,19
3609,E103609,Curitiba,mecanico,L053,tarde," R$ 3.454,00 ",2024-05-13,,Desconhecido,False,,"4,2",5,13
3610,E103610,São Luís,estoquista,L005,tarde," R$ 2.403,00 ",2023-12-17,,Desconhecido,False,,"3,65",5,18
3611,E103611,Manaus,organizador_patio,L006,noite," R$ 2.370,00 ",2024-03-04,,Desconhecido,False,,"3,59",1,15
3612,E103612,Manaus,motorista_campo,L050,tarde," R$ 3.006,00 ",2023-10-22,,Desconhecido,False,,"1,7",1,20
3613,E103613,Vitória,front_atendimento,L003,noite," R$ 2.407,00 ",2023-09-26,,Desconhecido,False,,"4,43",2,21
3614,E103614,Florianópolis,mecanico,L044,tarde," R$ 3.475,00 ",2023-11-18,2024-04-30,pedido,False,,"1,75",2,5
3615,E103615,Recife,consultor_tecnico,L026,manha," R$ 3.584,00 ",2023-09-29,,Desconhecido,False,,"3,12",3,21
3616,E103616,Campinas,mecanico,L044,manha," R$ 3.161,00 ",2023-11-07,,Desconhecido,False,,"4,2",2,19
3617,E103617,Fortaleza,lider_area,L040,tarde," R$ 5.685,00 ",2023-08-23,,Desconhecido,False,,"3,36",1,22
3618,E103618,Ribeirão Preto,lider_geral,L030,manha," R$ 9.351,00 ",2023-11-17,,Desconhecido,False,,"3,86",2,19
3619,E103619,Uberlândia,motorista_campo,L003,noite," R$ 2.973,00 ",2023-11-02,2024-04-30,pedido,False,,"3,49",6,5
3620,E103620,Manaus,motorista_campo,L002,tarde," R$ 2.987,00 ",2024-04-01,,Desconhecido,False,,"2,45",2,14
3621,E103621,Salvador,lider_area,L054,noite," R$ 5.171,00 ",2024-01-03,,Desconhecido,False,,"4,09",1,17
3622,E103622,Uberlândia,front_atendimento,L057,tarde," R$ 2.372,00 ",2024-02-10,2024-02-29,desempenho,False,,"3,44",5,0
3623,E103623,Belém,motorista_campo,L013,noite," R$ 2.838,00 ",2023-11-25,,Desconhecido,False,,"4,08",2,19
3624,E103624,Florianópolis,estoquista,L025,manha," R$ 2.363,00 ",2024-04-02,2024-10-31,desempenho,False,,"3,05",1,6
3625,E103625,Maceió,mecanico,L034,manha," R$ 3.064,00 ",2024-01-24,,Desconhecido,True,2025-01-26,"2,37",2,17
3626,E103626,São Paulo,motorista_campo,L031,manha," R$ 3.131,00 ",2024-03-18,,Desconhecido,False,,"3,08",1,15
3627,E103627,Porto Alegre,front_atendimento,L009,tarde," R$ 2.197,00 ",2024-02-03,,Desconhecido,False,,"3,58",0,16
3628,E103628,Brasília,mecanico,L029,manha," R$ 3.328,00 ",2024-01-31,2024-04-30,desempenho,False,,"2,94",3,3
3629,E103629,Salvador,front_atendimento,L027,tarde," R$ 2.483,00 ",2023-10-26,2024-09-30,pedido,False,,"3,55",2,11
3630,E103630,Recife,motorista_campo,L022,tarde," R$ 3.005,00 ",2023-10-11,,Desconhecido,False,,"3,59",2,20
3631,E103631,São Paulo,mecanico,L012,tarde," R$ 3.435,00 ",2023-07-13,2024-03-31,pedido,False,,"4,24",1,8
3632,E103632,São Luís,front_atendimento,L016,manha," R$ 2.170,00 ",2023-10-02,2024-09-30,pedido,False,,"3,99",2,11
3633,E103633,Belém,consultor_tecnico,L028,manha," R$ 3.673,00 ",2024-01-25,,Desconhecido,False,,"3,17",3,17
3634,E103634,Porto Alegre,organizador_patio,L010,noite," R$ 2.654,00 ",2024-02-18,,Desconhecido,False,,"4,47",4,16
3635,E103635,Goiânia,lider_area,L005,manha," R$ 5.970,00 ",2024-02-10,,Desconhecido,False,,"2,3",2,16
3636,E103636,Florianópolis,consultor_tecnico,L059,manha," R$ 3.902,00 ",2023-09-24,,Desconhecido,False,,"3,83",1,21
3637,E103637,Porto Alegre,estoquista,L009,tarde," R$ 2.468,00 ",2024-05-27,,Desconhecido,False,,"3,61",1,13
3638,E103638,Salvador,front_atendimento,L060,manha," R$ 2.200,00 ",2024-04-24,2024-02-29,pedido,False,,"4,07",3,0
3639,E103639,Natal,front_atendimento,L015,noite," R$ 2.412,00 ",2023-07-21,,Desconhecido,False,,"3,95",3,23
3640,E103640,Natal,organizador_patio,L043,noite," R$ 2.415,00 ",2024-02-09,2024-02-29,pedido,False,,"3,09",2,0
3641,E103641,Salvador,lider_area,L021,manha," R$ 5.430,00 ",2023-10-24,,Desconhecido,False,,"3,24",4,20
3642,E103642,Natal,motorista_campo,L037,manha," R$ 2.977,00 ",2024-03-19,2025-02-28,pedido,False,,"2,58",2,11
3643,E103643,Goiânia,motorista_campo,L049,noite," R$ 3.010,00 ",2023-10-22,2024-01-31,outros,False,,"3,77",4,3
3644,E103644,Vitória,mecanico,L006,manha," R$ 3.519,00 ",2024-06-08,,Desconhecido,False,,"4,1",4,12
3645,E103645,Recife,lider_area,L001,manha," R$ 5.443,00 ",2024-06-08,2024-02-29,pedido,False,,"2,99",1,0
3646,E103646,Florianópolis,organizador_patio,L019,noite," R$ 2.280,00 ",2024-02-11,2024-05-31,pedido,False,,"3,33",6,3
3647,E103647,Recife,consultor_tecnico,L060,noite," R$ 3.641,00 ",2024-05-13,2025-06-30,pedido,False,,"4,09",1,13
3648,E103648,Florianópolis,mecanico,L014,noite," R$ 3.605,00 ",2024-01-17,,Desconhecido,False,,"4,48",1,17
3649,E103649,Brasília,lider_area,L040,tarde," R$ 5.072,00 ",2024-04-11,,Desconhecido,False,,"4,47",2,14
3650,E103650,Belo Horizonte,motorista_campo,L054,manha," R$ 2.854,00 ",2024-05-12,,Desconhecido,False,,"3,29",1,13
3651,E103651,Ribeirão Preto,mecanico,L052,tarde," R$ 3.294,00 ",2024-05-12,,Desconhecido,False,,"4,74",1,13
3652,E103652,Fortaleza,mecanico,L037,manha," R$ 3.228,00 ",2024-04-01,2024-02-29,pedido,False,,"3,02",1,0
3653,E103653,Porto Alegre,front_atendimento,L030,manha," R$ 2.318,00 ",2023-09-26,2024-05-31,pedido,False,,"2,01",4,8
3654,E103654,São Paulo,lider_area,L014,manha," R$ 4.903,00 ",2023-10-23,2024-04-30,pedido,False,,"3,89",5,6
3655,E103655,Maceió,lider_area,L041,manha," R$ 5.809,00 ",2024-06-02,,Desconhecido,False,,"3,96",3,12
3656,E103656,Campinas,front_atendimento,L018,tarde," R$ 2.318,00 ",2023-11-07,2024-05-31,desempenho,False,,"3,99",2,6
3657,E103657,Uberlândia,front_atendimento,L003,manha," R$ 2.344,00 ",2023-10-03,,Desconhecido,False,,"3,86",0,20
3658,E103658,Natal,front_atendimento,L011,tarde," R$ 2.284,00 ",2024-01-30,2024-12-31,pedido,False,,"2,35",3,11
3659,E103659,Uberlândia,lider_area,L034,manha," R$ 5.538,00 ",2023-12-03,,Desconhecido,False,,"2,33",2,18
3660,E103660,Belém,mecanico,L060,manha," R$ 3.065,00 ",2023-08-19,2024-01-31,pedido,False,,"2,48",4,5
3661,E103661,Natal,soldador,L004,manha," R$ 2.970,00 ",2024-05-04,,Desconhecido,False,,"3,92",2,13
3662,E103662,São Paulo,motorista_campo,L009,manha," R$ 3.049,00 ",2024-06-24,2025-05-31,pedido,False,,"2,52",1,11
3663,E103663,São Luís,motorista_campo,L013,tarde," R$ 2.932,00 ",2023-09-13,2024-07-31,desempenho,False,,"3,3",6,10
3664,E103664,Porto Alegre,motorista_campo,L022,tarde," R$ 2.909,00 ",2023-08-29,2024-03-31,desempenho,False,,"2,97",2,7
3665,E103665,Manaus,motorista_campo,L015,manha," R$ 3.163,00 ",2024-03-22,,Desconhecido,False,,"3,24",2,15
3666,E103666,São Luís,front_atendimento,L053,manha," R$ 2.262,00 ",2024-03-18,2025-04-30,desempenho,False,,"3,47",4,13
3667,E103667,Belém,lider_area,L047,manha," R$ 4.777,00 ",2023-11-30,,Desconhecido,False,,"3,25",1,19
3668,E103668,Porto Alegre,estoquista,L014,tarde," R$ 2.417,00 ",2024-01-09,,Desconhecido,False,,"3,14",3,17
3669,E103669,Belo Horizonte,motorista_campo,L039,manha," R$ 3.432,00 ",2023-07-18,,Desconhecido,False,,"3,32",4,23
3670,E103670,Vitória,mecanico,L041,manha," R$ 2.907,00 ",2023-10-12,2024-05-31,pedido,False,,"4,06",3,7
3671,E103671,Vitória,soldador,L020,manha," R$ 2.688,00 ",2024-03-25,,Desconhecido,False,,"3,27",4,15
3672,E103672,Manaus,front_atendimento,L029,noite," R$ 2.345,00 ",2023-08-09,2024-06-30,transferencia,False,,"4,88",2,10
3673,E103673,Fortaleza,mecanico,L017,noite," R$ 3.636,00 ",2023-09-07,,Desconhecido,False,,"2,41",4,21
3674,E103674,Uberlândia,mecanico,L042,tarde," R$ 3.499,00 ",2023-09-08,2025-06-30,pedido,True,2025-01-20,"3,92",1,21
3675,E103675,Curitiba,front_atendimento,L037,tarde," R$ 2.540,00 ",2024-06-06,,Desconhecido,False,,"4,39",0,12
3676,E103676,Ribeirão Preto,organizador_patio,L028,tarde," R$ 2.491,00 ",2023-08-07,,Desconhecido,False,,"3,81",3,22
3677,E103677,Maceió,estoquista,L043,manha," R$ 2.213,00 ",2023-07-31,,Desconhecido,False,,"3,63",2,23
3678,E103678,Fortaleza,front_atendimento,L012,tarde," R$ 2.215,00 ",2024-01-24,2024-02-29,justa_causa,False,,"3,25",0,1
3679,E103679,Belém,mecanico,L046,tarde," R$ 3.272,00 ",2024-06-19,,Desconhecido,True,2025-02-10,"2,94",2,12
3680,E103680,Belo Horizonte,organizador_patio,L057,tarde," R$ 2.370,00 ",2024-02-05,2024-01-31,pedido,False,,"3,65",0,0
3681,E103681,Natal,front_atendimento,L033,manha," R$ 2.284,00 ",2023-07-03,2024-08-31,outros,False,,"2,77",4,13
3682,E103682,Fortaleza,estoquista,L020,manha," R$ 2.482,00 ",2024-02-01,,Desconhecido,False,,"3,6",2,16
3683,E103683,Florianópolis,lider_area,L001,tarde," R$ 4.902,00 ",2024-01-25,,Desconhecido,False,,"3,84",0,17
3684,E103684,Florianópolis,lider_area,L010,manha," R$ 6.128,00 ",2023-07-07,,Desconhecido,False,,"2,51",1,23
3685,E103685,Recife,front_atendimento,L012,tarde," R$ 2.407,00 ",2023-11-19,,Desconhecido,False,,"3,94",2,19
3686,E103686,Florianópolis,soldador,L057,tarde," R$ 3.240,00 ",2024-06-20,,Desconhecido,False,,"3,77",2,12
