employee_id;cidade;cargo;lider_id;turno;salario_base;data_admissao;data_demissao;motivo_saida;faixa_preta_certificado;data_certificacao;nota_desempenho;faltas_trim;tempo_de_casa_meses
E103694;Ribeirão Preto;consultor_tecnico;L055;manha;" R$ 3.145,00 ";28/05/2024;30/04/2025;desempenho;FALSE;;"3,08";4;11
E103695;Campinas;lider_area;L033;manha;" R$ 5.510,00 ";26/01/2024;;;FALSE;;"4,26";1;17
E103696;Vitória;motorista_campo;L055;manha;" R$ 3.032,00 ";17/11/2023;31/07/2024;pedido;FALSE;;"2,67";3;8
E103697;Porto Alegre;lider_area;L037;manha;" R$ 5.492,00 ";16/02/2024;;;FALSE;;"3,61";4;16
E103698;Rio de Janeiro;front_atendimento;L054;noite;" R$ 2.251,00 ";15/08/2023;;;FALSE;;"4,49";3;22
E103699;Maceió;front_atendimento;L057;noite;" R$ 2.221,00 ";10/06/2024;;;FALSE;;"3,82";0;12
E103700;São Paulo;lider_area;L043;manha;" R$ 5.546,00 ";17/10/2023;;;FALSE;;"4,07";1;20
E103701;Manaus;organizador_patio;L013;noite;" R$ 2.460,00 ";20/10/2023;31/05/2024;outros;FALSE;;"2,16";2;7
E103702;Recife;front_atendimento;L015;manha;" R$ 2.358,00 ";02/03/2024;31/07/2024;pedido;FALSE;;"3,51";1;4
E103703;Vitória;estoquista;L037;manha;" R$ 2.528,00 ";10/04/2024;30/11/2024;desempenho;FALSE;;"2,47";1;7
E103704;Fortaleza;mecanico;L035;tarde;" R$ 3.112,00 ";25/01/2024;30/04/2025;desempenho;FALSE;;"3,28";3;15
E103705;Brasília;front_atendimento;L057;tarde;" R$ 2.214,00 ";09/01/2024;;;FALSE;;"3,5";3;17
E103706;Recife;front_atendimento;L039;noite;" R$ 2.408,00 ";04/02/2024;;;FALSE;;"2,85";2;16
E103707;Belém;estoquista;L035;tarde;" R$ 2.486,00 ";02/12/2023;31/05/2025;pedido;FALSE;;"3,67";2;17
E103708;Manaus;motorista_campo;L032;tarde;" R$ 3.030,00 ";26/06/2024;;;FALSE;;"3,17";7;12
E103709;Belém;consultor_tecnico;L038;manha;" R$ 3.446,00 ";31/07/2023;;;FALSE;;"2,86";2;23
E103710;Florianópolis;consultor_tecnico;L029;manha;" R$ 3.332,00 ";31/08/2023;31/01/2024;pedido;FALSE;;"2,87";2;5
E103711;Brasília;consultor_tecnico;L049;manha;" R$ 3.577,00 ";12/07/2023;31/01/2025;pedido;FALSE;;"3,59";4;18
E103712;Salvador;front_atendimento;L020;tarde;" R$ 2.269,00 ";04/03/2024;30/04/2024;pedido;FALSE;;"4,49";1;1
E103713;Campinas;soldador;L045;tarde;" R$ 3.197,00 ";02/09/2023;28/02/2025;pedido;FALSE;;"3,2";1;17
E103714;Brasília;estoquista;L026;manha;" R$ 2.555,00 ";08/12/2023;;;FALSE;;"3,22";0;18
E103715;Florianópolis;organizador_patio;L011;manha;" R$ 2.341,00 ";08/11/2023;;;FALSE;;"2,75";3;19
E103716;Florianópolis;mecanico;L057;noite;" R$ 3.281,00 ";26/12/2023;;;FALSE;;4;3;18
E103717;Recife;mecanico;L019;tarde;" R$ 2.939,00 ";02/07/2023;;;FALSE;;"2,82";2;23
E103718;Campinas;mecanico;L004;tarde;" R$ 3.352,00 ";12/10/2023;;;FALSE;;"3,66";3;20
E103719;Curitiba;mecanico;L002;tarde;" R$ 3.278,00 ";11/04/2024;;;FALSE;;"3,6";2;14
E103720;São Paulo;mecanico;L007;tarde;" R$ 2.812,00 ";02/05/2024;;;FALSE;;"4,04";0;13
E103721;Salvador;consultor_tecnico;L055;tarde;" R$ 3.265,00 ";09/02/2024;31/05/2025;pedido;FALSE;;"3,08";1;15
E103722;Curitiba;lider_area;L039;tarde;" R$ 5.154,00 ";26/07/2023;;;FALSE;;"2,3";2;23
E103723;Goiânia;lider_area;L038;tarde;" R$ 5.014,00 ";19/11/2023;;;FALSE;;"3,14";2;19
E103724;Belém;front_atendimento;L052;manha;" R$ 2.367,00 ";04/09/2023;;;FALSE;;"3,51";3;21
E103725;Natal;lider_area;L019;manha;" R$ 5.627,00 ";12/03/2024;;;FALSE;;"3,93";5;15
E103726;São Paulo;motorista_campo;L020;manha;" R$ 3.055,00 ";23/05/2024;;;FALSE;;"3,22";1;13
E103727;Manaus;motorista_campo;L004;noite;" R$ 2.886,00 ";20/02/2024;31/01/2024;pedido;FALSE;;"3,7";1;0
E103728;Recife;soldador;L056;tarde;" R$ 3.168,00 ";06/10/2023;31/01/2024;pedido;FALSE;;"4,8";4;3
E103729;São Paulo;mecanico;L004;manha;" R$ 3.528,00 ";20/02/2024;30/11/2024;pedido;FALSE;;"3,22";2;9
E103730;Natal;organizador_patio;L034;tarde;" R$ 2.357,00 ";28/01/2024;31/01/2024;desempenho;FALSE;;"3,95";4;0
E103731;Belém;mecanico;L010;tarde;" R$ 3.134,00 ";18/12/2023;;;FALSE;;"2,75";2;18
E103732;Belém;estoquista;L059;manha;" R$ 2.381,00 ";21/12/2023;;;FALSE;;"4,1";2;18
E103733;São Luís;mecanico;L060;noite;" R$ 3.479,00 ";14/11/2023;;;FALSE;;"4,04";0;19
E103734;Curitiba;organizador_patio;L010;manha;" R$ 2.267,00 ";15/11/2023;;;FALSE;;"2,65";0;19
E103735;São Paulo;front_atendimento;L051;manha;" R$ 2.425,00 ";01/06/2024;;;FALSE;;"3,56";5;12
E103736;Porto Alegre;lider_area;L042;tarde;" R$ 5.677,00 ";01/10/2023;30/06/2024;pedido;FALSE;;"3,11";1;8
E103737;Porto Alegre;estoquista;L054;tarde;" R$ 2.263,00 ";03/09/2023;;;FALSE;;"3,84";2;21
E103738;Belo Horizonte;front_atendimento;L041;tarde;" R$ 2.436,00 ";28/11/2023;;;FALSE;;"3,17";2;19
E103739;Maceió;lider_area;L022;manha;" R$ 5.885,00 ";22/12/2023;;;FALSE;;"4,11";1;18
E103740;Natal;front_atendimento;L055;tarde;" R$ 2.325,00 ";16/11/2023;28/02/2025;desempenho;FALSE;;"2,26";3;15
E103741;Ribeirão Preto;consultor_tecnico;L044;manha;" R$ 3.769,00 ";14/07/2023;;;FALSE;;"3,18";0;23
E103742;Brasília;organizador_patio;L032;tarde;" R$ 2.239,00 ";16/11/2023;;;FALSE;;"3,55";0;19
E103743;Campinas;mecanico;L041;manha;" R$ 3.224,00 ";12/02/2024;;;FALSE;;"4,19";2;16
E103744;Vitória;front_atendimento;L054;noite;" R$ 2.326,00 ";21/10/2023;30/09/2024;pedido;FALSE;;"3,36";2;11
E103745;São Paulo;soldador;L034;noite;" R$ 3.303,00 ";05/06/2024;;;FALSE;;"2,33";2;12
E103746;Salvador;consultor_tecnico;L042;tarde;" R$ 3.356,00 ";08/01/2024;;;FALSE;;"3,79";1;17
E103747;Natal;mecanico;L014;manha;" R$ 3.163,00 ";04/12/2023;;;FALSE;;"3,36";3;18
E103748;Recife;mecanico;L058;tarde;" R$ 2.851,00 ";25/02/2024;;;FALSE;;"3,76";2;16
E103749;Belém;mecanico;L060;tarde;" R$ 3.284,00 ";02/04/2024;;;FALSE;;"2,67";2;14
E103750;Uberlândia;front_atendimento;L004;manha;" R$ 2.577,00 ";09/05/2024;31/03/2025;transferencia;FALSE;;"2,98";2;10
E103751;Goiânia;lider_geral;L058;manha;" R$ 9.023,00 ";18/12/2023;;;FALSE;;"2,66";2;18
E103752;Goiânia;mecanico;L049;noite;" R$ 3.132,00 ";12/07/2023;31/05/2024;pedido;FALSE;;"2,95";2;10
E103753;São Paulo;mecanico;L057;tarde;" R$ 3.287,00 ";23/06/2024;;;TRUE;25/02/2025;"3,74";2;12
E103754;Belém;front_atendimento;L059;noite;" R$ 2.134,00 ";18/12/2023;;;FALSE;;"2,39";1;18
E103755;Uberlândia;estoquista;L046;tarde;" R$ 2.445,00 ";26/10/2023;28/02/2025;outros;FALSE;;"3,3";2;16
E103756;Brasília;motorista_campo;L045;manha;" R$ 2.793,00 ";04/01/2024;30/04/2025;pedido;FALSE;;"4,25";3;15
E103757;Belo Horizonte;mecanico;L056;manha;" R$ 3.349,00 ";23/05/2024;28/02/2025;desempenho;FALSE;;"2,97";0;9
E103758;Uberlândia;estoquista;L005;manha;" R$ 2.467,00 ";20/08/2023;31/03/2024;pedido;FALSE;;"3,74";2;7
E103759;Uberlândia;front_atendimento;L042;manha;" R$ 2.201,00 ";02/09/2023;;;FALSE;;"3,34";3;21
E103760;Rio de Janeiro;organizador_patio;L046;tarde;" R$ 2.356,00 ";21/03/2024;30/04/2024;pedido;FALSE;;"4,09";3;1
E103761;Rio de Janeiro;mecanico;L015;tarde;" R$ 2.998,00 ";14/09/2023;29/02/2024;pedido;FALSE;;"2,62";1;5
E103762;Ribeirão Preto;lider_area;L050;tarde;" R$ 5.442,00 ";22/03/2024;30/04/2024;outros;FALSE;;"3,57";1;1
E103763;Curitiba;consultor_tecnico;L022;tarde;" R$ 3.622,00 ";10/11/2023;;;FALSE;;"2,64";2;19
E103764;Natal;mecanico;L009;tarde;" R$ 3.330,00 ";04/09/2023;31/01/2024;transferencia;FALSE;;"2,22";2;4
E103765;Maceió;front_atendimento;L027;manha;" R$ 2.302,00 ";27/02/2024;31/03/2024;pedido;FALSE;;"3,31";1;1
E103766;Salvador;mecanico;L031;tarde;" R$ 3.336,00 ";29/02/2024;;;FALSE;;"4,18";1;16
E103767;São Paulo;front_atendimento;L057;tarde;" R$ 2.217,00 ";05/09/2023;;;FALSE;;"4,24";3;21
E103768;Belém;consultor_tecnico;L042;noite;" R$ 3.405,00 ";17/11/2023;;;FALSE;;"2,63";3;19
E103769;Salvador;consultor_tecnico;L043;tarde;" R$ 3.371,00 ";06/11/2023;30/06/2025;desempenho;FALSE;;"4,5";4;19
E103770;Rio de Janeiro;motorista_campo;L010;manha;" R$ 3.256,00 ";02/09/2023;30/04/2024;desempenho;FALSE;;"4,2";1;7
E103771;Manaus;lider_geral;L057;manha;" R$ 9.343,00 ";17/11/2023;;;FALSE;;"4,5";3;19
E103772;Belo Horizonte;mecanico;L041;manha;" R$ 3.242,00 ";01/05/2024;;;FALSE;;"4,27";3;13
E103773;Fortaleza;estoquista;L059;tarde;" R$ 2.364,00 ";10/09/2023;31/07/2024;pedido;FALSE;;"2,92";7;10
E103774;Brasília;front_atendimento;L010;tarde;" R$ 2.338,00 ";26/04/2024;;;FALSE;;"4,32";4;14
E103775;Belo Horizonte;lider_area;L004;tarde;" R$ 6.078,00 ";26/07/2023;30/06/2024;pedido;FALSE;;"4,01";1;11
E103776;Florianópolis;mecanico;L052;tarde;" R$ 3.043,00 ";14/11/2023;;;FALSE;;"3,88";2;19
E103777;Curitiba;consultor_tecnico;L016;tarde;" R$ 3.541,00 ";14/03/2024;;;FALSE;;"1,85";2;15
E103778;Recife;front_atendimento;L012;manha;" R$ 2.280,00 ";27/10/2023;;;FALSE;;"3,14";0;20
E103779;Porto Alegre;organizador_patio;L033;manha;" R$ 2.372,00 ";23/05/2024;30/06/2024;pedido;FALSE;;"3,87";1;1
E103780;São Paulo;mecanico;L038;manha;" R$ 3.234,00 ";28/03/2024;31/05/2025;pedido;FALSE;;"2,72";5;14
E103781;Uberlândia;estoquista;L007;tarde;" R$ 2.464,00 ";13/09/2023;;;FALSE;;"3,28";0;21
E103782;Ribeirão Preto;consultor_tecnico;L024;noite;" R$ 3.368,00 ";10/05/2024;;;FALSE;;"3,65";5;13
E103783;Vitória;mecanico;L046;tarde;" R$ 3.233,00 ";10/10/2023;;;TRUE;14/03/2025;"3,05";0;20
E103784;Salvador;mecanico;L027;manha;" R$ 3.163,00 ";16/03/2024;;;FALSE;;"3,34";1;15
E103785;Maceió;soldador;L047;noite;" R$ 3.048,00 ";30/04/2024;;;FALSE;;"3,68";1;14
E103786;Natal;lider_area;L041;manha;" R$ 5.364,00 ";13/03/2024;;;FALSE;;"3,04";1;15
E103787;Recife;front_atendimento;L031;manha;" R$ 2.236,00 ";08/05/2024;31/01/2025;pedido;FALSE;;"3,38";0;8
E103788;Vitória;lider_geral;L027;manha;" R$ 10.111,00 ";07/08/2023;;;FALSE;;"3,31";3;22
E103789;Vitória;front_atendimento;L056;manha;" R$ 2.378,00 ";29/02/2024;;;FALSE;;"4,39";2;16
E103790;Florianópolis;mecanico;L060;noite;" R$ 3.326,00 ";05/12/2023;31/05/2024;pedido;FALSE;;"2,71";1;5
E103791;Salvador;mecanico;L014;tarde;" R$ 3.324,00 ";20/04/2024;;;FALSE;;"3,47";1;14
E103792;Fortaleza;mecanico;L016;tarde;" R$ 3.321,00 ";25/03/2024;;;FALSE;;"3,66";1;15
E103793;São Luís;lider_area;L012;manha;" R$ 5.424,00 ";03/06/2024;30/11/2024;desempenho;FALSE;;"3,68";2;5
E103794;Recife;front_atendimento;L008;manha;" R$ 2.360,00 ";25/02/2024;30/11/2024;pedido;FALSE;;"2,15";0;9
E103795;São Paulo;mecanico;L025;tarde;" R$ 3.249,00 ";14/11/2023;;;TRUE;24/03/2025;"2,98";3;19
E103796;Salvador;estoquista;L035;tarde;" R$ 2.376,00 ";18/05/2024;;;FALSE;;"2,74";4;13
E103797;Vitória;lider_area;L044;manha;" R$ 5.332,00 ";17/11/2023;29/02/2024;pedido;FALSE;;"4,62";2;3
E103798;Maceió;front_atendimento;L004;tarde;" R$ 2.213,00 ";01/02/2024;31/01/2024;pedido;FALSE;;"3,39";0;0
E103799;Ribeirão Preto;front_atendimento;L031;manha;" R$ 2.251,00 ";25/02/2024;31/08/2024;desempenho;FALSE;;"3,23";1;6
E103800;Curitiba;front_atendimento;L029;noite;" R$ 2.198,00 ";03/09/2023;30/09/2024;pedido;FALSE;;"3,72";5;12
E103801;Florianópolis;motorista_campo;L048;manha;" R$ 3.022,00 ";19/07/2023;31/03/2024;pedido;FALSE;;"3,71";3;8
E103802;Florianópolis;mecanico;L022;noite;" R$ 3.453,00 ";05/12/2023;30/11/2024;pedido;FALSE;;"3,12";1;11
E103803;Uberlândia;consultor_tecnico;L059;manha;" R$ 3.337,00 ";12/09/2023;31/08/2024;pedido;FALSE;;"2,94";1;11
E103804;São Paulo;mecanico;L015;tarde;" R$ 3.283,00 ";18/06/2024;;;FALSE;;"2,3";0;12
E103805;Maceió;consultor_tecnico;L027;tarde;" R$ 3.071,00 ";15/08/2023;31/08/2024;pedido;FALSE;;"2,08";2;12
E103806;Rio de Janeiro;mecanico;L029;manha;" R$ 3.856,00 ";12/06/2024;31/01/2024;desempenho;FALSE;;"2,47";3;0
E103807;Uberlândia;soldador;L026;manha;" R$ 2.838,00 ";28/01/2024;31/07/2024;pedido;FALSE;;"3,37";3;6
E103808;Maceió;front_atendimento;L051;tarde;" R$ 2.297,00 ";01/04/2024;31/01/2024;pedido;FALSE;;"3,43";1;0
E103809;Porto Alegre;front_atendimento;L052;tarde;" R$ 2.350,00 ";12/05/2024;;;FALSE;;"2,48";2;13
E103810;São Paulo;consultor_tecnico;L041;tarde;" R$ 2.918,00 ";01/11/2023;30/04/2024;transferencia;FALSE;;"2,34";0;5
E103811;Florianópolis;front_atendimento;L054;tarde;" R$ 2.316,00 ";23/11/2023;31/03/2024;pedido;FALSE;;"4,24";2;4
E103812;São Paulo;estoquista;L048;manha;" R$ 2.687,00 ";01/07/2023;;;FALSE;;"3,11";4;23
E103813;Rio de Janeiro;consultor_tecnico;L018;noite;" R$ 3.342,00 ";01/10/2023;31/05/2024;pedido;FALSE;;"2,5";3;7
E103814;Rio de Janeiro;front_atendimento;L027;manha;" R$ 2.345,00 ";06/09/2023;;;FALSE;;"3,43";4;21
E103815;Campinas;motorista_campo;L015;manha;" R$ 2.909,00 ";09/03/2024;30/11/2024;desempenho;FALSE;;"3,3";1;8
E103816;São Luís;mecanico;L035;manha;" R$ 3.427,00 ";11/01/2024;;;FALSE;;"3,3";3;17
E103817;Rio de Janeiro;estoquista;L057;manha;" R$ 2.768,00 ";09/11/2023;31/01/2025;pedido;FALSE;;"4,24";3;14
E103818;Brasília;consultor_tecnico;L042;manha;" R$ 3.631,00 ";02/11/2023;31/01/2024;pedido;FALSE;;"3,65";4;2
E103819;Porto Alegre;front_atendimento;L023;tarde;" R$ 2.190,00 ";11/09/2023;31/05/2025;pedido;FALSE;;"2,87";0;20
E103820;Ribeirão Preto;organizador_patio;L002;tarde;" R$ 2.268,00 ";09/10/2023;;;FALSE;;"2,77";2;20
E103821;Rio de Janeiro;consultor_tecnico;L029;noite;" R$ 3.260,00 ";21/10/2023;30/04/2024;pedido;FALSE;;"1,01";3;6
E103822;Belo Horizonte;front_atendimento;L015;tarde;" R$ 2.304,00 ";27/04/2024;31/08/2024;pedido;FALSE;;"2,45";3;4
E103823;Ribeirão Preto;consultor_tecnico;L032;tarde;" R$ 3.531,00 ";21/04/2024;30/09/2024;desempenho;FALSE;;"4,07";2;5
E103824;Vitória;estoquista;L029;tarde;" R$ 2.617,00 ";25/06/2024;;;FALSE;;"3,93";1;12
E103825;Curitiba;front_atendimento;L059;tarde;" R$ 2.219,00 ";23/04/2024;;;FALSE;;"3,09";2;14
E103826;Goiânia;motorista_campo;L007;manha;" R$ 2.823,00 ";31/07/2023;30/04/2025;justa_causa;FALSE;;"3,15";3;21
E103827;Rio de Janeiro;consultor_tecnico;L031;manha;" R$ 3.505,00 ";12/08/2023;;;FALSE;;"3,53";4;22
E103828;Campinas;mecanico;L005;manha;" R$ 2.958,00 ";07/04/2024;;;FALSE;;5;0;14
E103829;Salvador;motorista_campo;L006;tarde;" R$ 2.937,00 ";23/05/2024;30/04/2025;transferencia;FALSE;;"3,75";1;11
E103830;Vitória;mecanico;L006;manha;" R$ 3.227,00 ";09/10/2023;31/07/2024;desempenho;FALSE;;"2,56";1;9
E103831;Recife;lider_area;L060;noite;" R$ 6.356,00 ";27/10/2023;;;FALSE;;"3,24";3;20
E103832;Rio de Janeiro;front_atendimento;L028;tarde;" R$ 2.328,00 ";25/05/2024;;;FALSE;;"2,46";2;13
E103833;Manaus;lider_area;L048;manha;" R$ 5.354,00 ";15/05/2024;;;FALSE;;"2,8";0;13
E103834;Fortaleza;mecanico;L007;tarde;" R$ 3.305,00 ";27/12/2023;;;TRUE;24/03/2025;"3,75";4;18
E103835;Fortaleza;consultor_tecnico;L029;tarde;" R$ 3.432,00 ";02/02/2024;;;FALSE;;"4,38";3;16
E103836;Recife;front_atendimento;L037;manha;" R$ 2.245,00 ";28/06/2024;;;FALSE;;"3,32";4;12
E103837;Natal;motorista_campo;L051;manha;" R$ 2.694,00 ";03/05/2024;;;FALSE;;"3,52";2;13
E103838;Goiânia;lider_area;L035;noite;" R$ 5.520,00 ";04/01/2024;31/08/2024;desempenho;FALSE;;"3,51";3;7
E103839;Vitória;mecanico;L016;manha;" R$ 3.425,00 ";23/07/2023;;;FALSE;;"4,31";2;23
E103840;Vitória;consultor_tecnico;L008;noite;" R$ 3.305,00 ";15/10/2023;;;FALSE;;"3,8";2;20
E103841;Maceió;consultor_tecnico;L057;noite;" R$ 3.395,00 ";05/06/2024;30/11/2024;pedido;FALSE;;"2,97";1;5
E103842;Maceió;front_atendimento;L008;tarde;" R$ 2.380,00 ";15/05/2024;31/01/2025;pedido;FALSE;;"3,14";6;8
E103843;Campinas;motorista_campo;L011;tarde;" R$ 3.234,00 ";25/09/2023;;;FALSE;;"4,27";0;21
E103844;Florianópolis;motorista_campo;L002;manha;" R$ 3.170,00 ";12/07/2023;31/03/2024;pedido;FALSE;;"4,41";2;8
E103845;Natal;mecanico;L038;tarde;" R$ 3.188,00 ";27/08/2023;30/11/2024;pedido;FALSE;;"3,93";3;15
E103846;Natal;organizador_patio;L039;manha;" R$ 2.324,00 ";07/12/2023;;;FALSE;;"3,91";3;18
E103847;Rio de Janeiro;mecanico;L020;manha;" R$ 3.371,00 ";04/01/2024;31/08/2024;pedido;FALSE;;"2,16";3;7
E103848;Goiânia;organizador_patio;L024;tarde;" R$ 2.294,00 ";15/08/2023;31/01/2025;pedido;FALSE;;"2,65";3;17
E103849;Manaus;lider_geral;L039;tarde;" R$ 8.196,00 ";02/08/2023;;;FALSE;;"2,12";2;22
E103850;Brasília;mecanico;L048;tarde;" R$ 3.388,00 ";22/09/2023;;;TRUE;28/01/2025;"3,68";4;21
E103851;Campinas;lider_geral;L055;tarde;" R$ 8.124,00 ";01/01/2024;;;FALSE;;"3,96";1;17
E103852;São Paulo;motorista_campo;L054;manha;" R$ 3.255,00 ";09/12/2023;;;FALSE;;"2,49";0;18
E103853;Vitória;lider_area;L021;tarde;" R$ 5.410,00 ";22/10/2023;;;FALSE;;"3,2";3;20
E103854;Goiânia;mecanico;L060;manha;" R$ 3.147,00 ";16/10/2023;30/04/2025;pedido;FALSE;;"3,85";1;18
E103855;Ribeirão Preto;mecanico;L031;manha;" R$ 2.804,00 ";14/05/2024;31/03/2025;outros;TRUE;29/03/2025;"4,31";1;10
E103856;Recife;mecanico;L013;noite;" R$ 3.354,00 ";04/09/2023;;;FALSE;;"3,14";4;21
E103857;Florianópolis;front_atendimento;L032;tarde;" R$ 2.325,00 ";26/06/2024;31/03/2025;outros;FALSE;;"2,59";2;9
E103858;Goiânia;mecanico;L025;manha;" R$ 3.292,00 ";22/06/2024;31/03/2024;pedido;FALSE;;"3,72";1;0
E103859;São Paulo;front_atendimento;L028;tarde;" R$ 2.273,00 ";13/06/2024;;;FALSE;;"4,52";2;12
E103860;Maceió;motorista_campo;L042;manha;" R$ 3.046,00 ";02/02/2024;31/03/2025;transferencia;FALSE;;"2,6";3;13
E103861;São Luís;mecanico;L013;noite;" R$ 3.395,00 ";12/11/2023;;;TRUE;24/03/2025;"2,99";3;19
E103862;Ribeirão Preto;mecanico;L051;manha;" R$ 3.480,00 ";30/08/2023;;;TRUE;11/02/2025;"3,63";3;22
E103863;São Paulo;motorista_campo;L048;manha;" R$ 3.165,00 ";08/09/2023;31/07/2024;pedido;FALSE;;"2,15";4;10
E103864;Maceió;soldador;L010;tarde;" R$ 3.274,00 ";26/02/2024;30/06/2025;pedido;FALSE;;"4,64";0;16
E103865;Campinas;lider_geral;L037;manha;" R$ 8.973,00 ";14/02/2024;;;FALSE;;"3,4";1;16
E103866;Salvador;mecanico;L055;tarde;" R$ 3.043,00 ";16/08/2023;;;FALSE;;"3,4";3;22
E103867;Brasília;mecanico;L040;tarde;" R$ 3.519,00 ";27/01/2024;31/03/2024;desempenho;FALSE;;"2,24";3;2
E103868;Fortaleza;lider_geral;L042;manha;" R$ 9.387,00 ";13/06/2024;29/02/2024;desempenho;FALSE;;"4,22";3;0
E103869;Vitória;lider_area;L036;tarde;" R$ 6.005,00 ";10/12/2023;31/12/2024;justa_causa;FALSE;;"2,64";4;12
E103870;Campinas;front_atendimento;L030;tarde;" R$ 2.318,00 ";21/04/2024;;;FALSE;;"3,9";3;14
E103871;Manaus;organizador_patio;L055;noite;" R$ 2.341,00 ";17/04/2024;;;FALSE;;"3,51";3;14
E103872;Porto Alegre;lider_geral;L039;tarde;" R$ 8.717,00 ";31/10/2023;;;FALSE;;"2,95";1;20
E103873;Natal;front_atendimento;L050;tarde;" R$ 2.502,00 ";12/10/2023;30/04/2025;pedido;FALSE;;"3,66";1;18
E103874;São Luís;mecanico;L036;noite;" R$ 3.220,00 ";18/10/2023;;;FALSE;;"3,16";0;20
E103875;Porto Alegre;lider_geral;L055;tarde;" R$ 9.485,00 ";21/09/2023;;;FALSE;;"4,65";3;21
E103876;Florianópolis;mecanico;L008;tarde;" R$ 3.676,00 ";19/08/2023;;;FALSE;;"3,43";2;22
E103877;São Luís;lider_area;L029;manha;" R$ 5.439,00 ";28/09/2023;;;FALSE;;"2,2";1;21
E103878;São Luís;consultor_tecnico;L037;manha;" R$ 3.379,00 ";13/05/2024;31/10/2024;pedido;FALSE;;"2,37";4;5
E103879;Maceió;mecanico;L034;manha;" R$ 3.954,00 ";25/08/2023;31/10/2024;pedido;FALSE;;"3,49";4;14
E103880;Natal;mecanico;L009;manha;" R$ 3.072,00 ";10/11/2023;;;FALSE;;"3,61";0;19
E103881;Porto Alegre;mecanico;L009;manha;" R$ 3.606,00 ";07/04/2024;;;FALSE;;"2,48";1;14
E103882;Porto Alegre;organizador_patio;L054;manha;" R$ 2.318,00 ";04/08/2023;30/06/2024;desempenho;FALSE;;"3,76";3;10
E103883;Salvador;front_atendimento;L038;noite;" R$ 2.339,00 ";06/04/2024;30/04/2024;transferencia;FALSE;;"2,53";9;0
E103884;Uberlândia;estoquista;L049;manha;" R$ 2.633,00 ";06/12/2023;31/03/2024;pedido;FALSE;;"2,38";2;3
E103885;Maceió;lider_geral;L025;manha;" R$ 8.722,00 ";08/06/2024;;;FALSE;;"3,68";3;12
E103886;Recife;consultor_tecnico;L021;manha;" R$ 3.267,00 ";18/02/2024;;;FALSE;;"2,59";1;16
E103887;Manaus;lider_area;L010;manha;" R$ 5.360,00 ";31/10/2023;;;FALSE;;"3,11";3;20
E103888;Ribeirão Preto;lider_area;L045;manha;" R$ 5.722,00 ";14/11/2023;;;FALSE;;"3,92";2;19
E103889;Brasília;consultor_tecnico;L043;tarde;" R$ 3.424,00 ";18/03/2024;30/11/2024;desempenho;FALSE;;"2,88";3;8
E103890;Belo Horizonte;consultor_tecnico;L008;tarde;" R$ 3.406,00 ";10/11/2023;;;FALSE;;"3,35";3;19
E103891;Florianópolis;front_atendimento;L059;tarde;" R$ 2.204,00 ";04/12/2023;31/03/2024;pedido;FALSE;;"2,87";4;3
E103892;Manaus;organizador_patio;L050;manha;" R$ 2.413,00 ";05/02/2024;31/08/2024;pedido;FALSE;;"2,34";2;6
E103893;São Luís;soldador;L010;tarde;" R$ 3.152,00 ";07/02/2024;;;FALSE;;"4,5";1;16
E103894;Salvador;lider_area;L041;tarde;" R$ 5.795,00 ";13/07/2023;;;FALSE;;"4,47";2;23
E103895;Florianópolis;consultor_tecnico;L041;manha;" R$ 3.231,00 ";04/06/2024;;;FALSE;;"4,4";2;12
E103896;Manaus;estoquista;L013;manha;" R$ 2.577,00 ";01/04/2024;31/12/2024;pedido;FALSE;;"3,58";1;8
E103897;São Paulo;front_atendimento;L059;noite;" R$ 2.483,00 ";26/08/2023;30/04/2024;pedido;FALSE;;"2,73";2;8
E103898;Fortaleza;organizador_patio;L012;manha;" R$ 2.437,00 ";20/03/2024;;;FALSE;;"3,79";1;15
E103899;Campinas;organizador_patio;L054;tarde;" R$ 2.396,00 ";11/05/2024;30/11/2024;pedido;FALSE;;"3,2";3;6
E103900;Maceió;estoquista;L007;tarde;" R$ 2.513,00 ";06/05/2024;31/12/2024;desempenho;FALSE;;"3,47";2;7
E103901;São Paulo;organizador_patio;L021;noite;" R$ 2.334,00 ";26/11/2023;;;FALSE;;"4,81";3;19
E103902;Salvador;estoquista;L023;manha;" R$ 2.547,00 ";14/10/2023;;;FALSE;;"2,64";3;20
E103903;Vitória;estoquista;L038;tarde;" R$ 2.484,00 ";12/05/2024;;;FALSE;;"2,71";2;13
E103904;São Luís;soldador;L025;manha;" R$ 3.110,00 ";20/07/2023;;;FALSE;;"2,49";4;23
E103905;Belo Horizonte;lider_area;L045;manha;" R$ 6.212,00 ";07/11/2023;;;FALSE;;"3,4";1;19
E103906;Ribeirão Preto;motorista_campo;L054;manha;" R$ 2.933,00 ";10/06/2024;;;FALSE;;"3,1";4;12
E103907;Curitiba;organizador_patio;L023;manha;" R$ 2.279,00 ";01/12/2023;;;FALSE;;"3,87";1;18
E103908;Natal;organizador_patio;L022;manha;" R$ 2.311,00 ";29/02/2024;30/09/2024;desempenho;FALSE;;"2,58";2;7
E103909;Fortaleza;consultor_tecnico;L059;tarde;" R$ 3.309,00 ";23/12/2023;;;FALSE;;"1,81";2;18
E103910;Curitiba;mecanico;L054;tarde;" R$ 3.461,00 ";19/05/2024;30/11/2024;pedido;FALSE;;"1,86";0;6
